RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
49,49.002,P_49_002_a_1,This part applies to contracts that allow termination for Government convenience or contractor default. See part 13 for information on simplified acquisition contracts.,P_49_002_a_1_a: Part 49 applies to contracts with termination for convenience clauses; P_49_002_a_1_b: Part 49 applies to contracts with termination for default clauses,P_49_002_a_1_a v P_49_002_a_1_b,P_13,Addition (Add): Rule 8,VALIDATED,PASS,PASS,Disjunctive: Part 49 applies if contract has either convenience OR default termination authority. External dependency on Part 13 for simplified acquisitions.,MEDIUM
49,49.002,P_49_002_a_2,"This part does not apply to contracts for commercial products and commercial services awarded under part 12 procedures. For those contracts, use part 12 for termination policies. This part can be used as guidance for those contracts, but only if it does not conflict with part 12 or the applicable clause.",P_49_002_a_2_a: Part 49 does not apply to commercial product/service contracts under Part 12; P_49_002_a_2_b: Part 12 governs termination for commercial contracts; P_49_002_a_2_c: Part 49 may be used as guidance for commercial contracts if no conflict with Part 12,~P_49_002_a_2_a ^ P_49_002_a_2_b ^ (P_49_002_a_2_c -> ~ConflictWithPart12),P_12,Conjunction (Conj): Rule 7; Negation (Neg): Rule 10; Material Implication (Impl): Rule 15 [HIGH-RISK],PENDING_REVIEW,PASS,PASS,Complex: exclusion from applicability with conditional guidance allowance. The conditional (Part 49 guidance only if no Part 12 conflict) uses implication. HIGH-RISK rule 15 flagged.,MEDIUM
49,49.002,P_49_002_b,"Contractors must use this part to settle subcontracts terminated after a cost-reimbursement prime contract is modified, unless the contracting officer deems such a use inappropriate. The contracting officer must use this part as a guide when reviewing subcontract settlements. This applies when the contractor uses the subcontract settlement as basis for reimbursement under a cost-reimbursement contract.",P_49_002_b_a: Contractors shall use Part 49 to settle terminated subcontracts under modified cost-reimbursement primes; P_49_002_b_b: CO may deem Part 49 use inappropriate (exception); P_49_002_b_c: CO shall use Part 49 as guide for subcontract settlement review; P_49_002_b_d: Applies when subcontract settlement is basis for cost-reimbursement reimbursement,(P_49_002_b_d -> (P_49_002_b_a ^ P_49_002_b_c)) ^ (~P_49_002_b_b -> P_49_002_b_a),None,Material Implication (Impl): Rule 15 [HIGH-RISK]; Conjunction (Conj): Rule 7; Negation (Neg): Rule 10,PENDING_REVIEW,PASS,PASS,"Conditional: when subcontract settlement is basis for reimbursement, both contractor use and CO guidance apply. Exception for CO determining Part 49 use inappropriate. HIGH-RISK rule 15.",MEDIUM
49,49.002,P_49_002_c,The contracting officer may use this part to determine equitable adjustments resulting from a modification under Changes clauses. This does not apply to cost-reimbursement contracts.,P_49_002_c_a: CO may use Part 49 for equitable adjustments from Changes clause modifications; P_49_002_c_b: This authority does not apply to cost-reimbursement contracts,(P_49_002_c_a v ~P_49_002_c_a) ^ ~(CostReimbursement -> P_49_002_c_a),None,Addition (Add): Rule 8; Tautology (Taut): Rule 18; Negation (Neg): Rule 10,PENDING_REVIEW,PASS,PASS,"""May"" = permissive/discretionary (tautology). Explicit exclusion of cost-reimbursement contracts.",MEDIUM
49,49.002,P_49_002_d,"When this part refers to the ""amount"" of a settlement proposal, calculate as follows: (1) Start with total settlement amount requested; (2) Subtract amounts due for completed work at contract price and amounts for settling subcontractor proposals; (3) Do not subtract credits from keeping/selling termination inventory or advance/partial payments already made.",P_49_002_d_1: Start with total settlement amount requested; P_49_002_d_2: Subtract completed work amounts at contract price; P_49_002_d_3: Subtract subcontractor settlement amounts; P_49_002_d_4: Do not subtract termination inventory credits; P_49_002_d_5: Do not subtract advance or partial payments already made,P_49_002_d_1 ^ (P_49_002_d_1 -> (Subtract_P_49_002_d_2 ^ Subtract_P_49_002_d_3)) ^ ~Subtract_P_49_002_d_4 ^ ~Subtract_P_49_002_d_5,None,Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15 [HIGH-RISK]; Negation (Neg): Rule 10,PENDING_REVIEW,PASS,PASS,"Calculation methodology: start amount, mandatory subtractions, and prohibited subtractions. The sequential nature of the calculation is preserved through conjunction and negation. HIGH-RISK rule 15 for the conditional deduction step.",MEDIUM
49,49.100,P_49_100,"This subpart covers: (1) authority and duties of COs to terminate contracts; (2) post-termination requirements; (3) basic settlement procedures; (4) settlement agreements. More detailed rules in subparts 49.2, 49.3, and 49.4.","P_49_100_a: Subpart covers authority/duties for termination; P_49_100_b: More detailed rules in subparts 49.2, 49.3, and 49.4",P_49_100_a ^ P_49_100_b,P_49_201; P_49_301; P_49_401,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Scope provision. Conjunction of coverage areas. Cross-references to other subparts for detailed rules.,HIGH
49,49.101,P_49_101,Authorities and responsibilities for contract termination.,"P_49_101_a through P_49_101_f: Six subsections covering CO authority, termination conditions, no-cost settlement criteria, TCO responsibilities, small business preference, and fund release",P_49_101_a ^ P_49_101_b ^ P_49_101_c ^ P_49_101_d ^ P_49_101_e ^ P_49_101_f,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent aggregating six authority/responsibility provisions.,HIGH
49,49.101,P_49_101_a,Contract termination clauses give contracting officers the authority to: (1) Terminate contracts for convenience or default; and (2) Enter into settlement agreements under this regulation.,P_49_101_a_1: Termination clauses authorize CO to terminate for convenience or default; P_49_101_a_2: Termination clauses authorize CO to enter settlement agreements,P_49_101_a_1 ^ P_49_101_a_2,P_49_502; P_49_503; P_49_504,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Conjunctive: both authorities derive from termination clauses. Source authority for all termination actions.,HIGH
49,49.101,P_49_101_b,"The CO must terminate contracts only when in the Government's interest. Use a no-cost settlement instead of termination when: (1) contractor will accept it; (2) Government property was not furnished; and (3) no outstanding payments, debts, or other contractor obligations.",P_49_101_b_a: CO shall terminate only when in Government interest; P_49_101_b_b: Use no-cost settlement when contractor will accept AND no Gov property furnished AND no outstanding obligations,P_49_101_b_a ^ ((P_49_101_b_1 ^ P_49_101_b_2 ^ P_49_101_b_3) -> NoCostSettlement),P_49_109_4,Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15 [HIGH-RISK],PENDING_REVIEW,PASS,PASS,"Mandatory: ""must"" language. Conditional: all three conditions must be met for no-cost settlement to be used instead. HIGH-RISK rule 15 for the implication.",MEDIUM
49,49.101,P_49_101_c,"Contracting officers should not terminate a contract for convenience when the remaining work is worth less than $5,000.","P_49_101_c_a: CO should not terminate for convenience when remaining work < $5,000",(RemainingWork < $5000) -> ~TerminateForConvenience,None,Material Implication (Impl): Rule 15 [HIGH-RISK]; Negation (Neg): Rule 10,PENDING_REVIEW,PASS,PASS,"""Should"" = advisory, not mandatory. Threshold-based recommendation against termination for de minimis remaining work. PENDING_REVIEW due to ""should"" language.",MEDIUM
49,49.101,P_49_101_d,"After CO or TCO issues termination notice, TCO handles settlement negotiations including no-cost settlements. TCO responsible for payment details. Auditors and TCOs must work quickly and give special attention to small business settlements.",P_49_101_d_a: TCO handles settlement negotiations after notice; P_49_101_d_b: TCO responsible for payment details; P_49_101_d_c: Auditors and TCOs shall work quickly; P_49_101_d_d: Special attention to small business settlements,P_49_101_d_a ^ P_49_101_d_b ^ P_49_101_d_c ^ P_49_101_d_d,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Four concurrent mandatory duties. ""Must"" language for all elements.",HIGH
49,49.101,P_49_101_e,"When same item under contract with both large and small businesses, and CO needs to terminate some undelivered items for convenience, CO must give preference to continuing small business contracts unless clearly shown small business unable to provide timely.",P_49_101_e_a: Same item contracted with large and small businesses; P_49_101_e_b: CO needs to terminate some undelivered items; P_49_101_e_c: CO must prefer continuing small business contracts; P_49_101_e_d: Exception if small business clearly unable to deliver timely,(P_49_101_e_a ^ P_49_101_e_b) -> (P_49_101_e_c ^ (~P_49_101_e_d -> P_49_101_e_c)),None,Material Implication (Impl): Rule 15 [HIGH-RISK]; Conjunction (Conj): Rule 7; Negation (Neg): Rule 10,PENDING_REVIEW,PASS,PASS,"Conditional preference for small business with narrow exception. ""Must"" = mandatory. ""Unless clearly shown"" = high burden to override preference. HIGH-RISK rule 15.",MEDIUM
49,49.101,P_49_101_f,CO handles releasing extra funds from terminations. This responsibility can be given to TCO if specified in writing.,P_49_101_f_a: CO responsible for releasing excess termination funds; P_49_101_f_b: Responsibility may be delegated to TCO in writing,P_49_101_f_a ^ (WrittenDelegation -> (P_49_101_f_a v TCO_Authority)),P_49_105_1,Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15 [HIGH-RISK],PENDING_REVIEW,PASS,PASS,Default CO authority with permissive delegation to TCO. Written requirement for delegation. Cross-ref to 49.105-1.,MEDIUM
49,49.102,P_49_102,Notice of termination requirements.,"P_49_102_a through P_49_102_d: General notice requirements, distribution, amendment, and reinstatement",P_49_102_a ^ P_49_102_b ^ P_49_102_c ^ P_49_102_d,P_49_601,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent aggregating four notice subsections.,HIGH
49,49.102,P_49_102_a,"COs must terminate contracts only with written notice to contractor. See 49.601 for format. Notice may be expedited electronically with confirmation capability. When mailing, use certified mail with return receipt. If hand-delivering, get written acknowledgment. Notice must include: (1) reason for termination and contract clause; (2) effective date; (3) extent of termination; (4) special instructions; (5) employee assistance steps.",P_49_102_a_a: CO shall terminate only with written notice; P_49_102_a_b: Electronic notice permitted if confirmation capability exists; P_49_102_a_c: Certified mail with return receipt required; P_49_102_a_d: Hand delivery requires written acknowledgment; P_49_102_a_1: Notice shall include reason and clause; P_49_102_a_2: Notice shall include effective date; P_49_102_a_3: Notice shall include extent (partial/complete); P_49_102_a_4: Notice shall include special instructions; P_49_102_a_5: Notice shall include employee assistance steps,P_49_102_a_a ^ (Electronic -> Confirmation) ^ (Mail -> CertifiedReturnReceipt) ^ (HandDelivery -> WrittenAck) ^ P_49_102_a_1 ^ P_49_102_a_2 ^ P_49_102_a_3 ^ P_49_102_a_4 ^ P_49_102_a_5,P_49_601; P_49_601_2,Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15 [HIGH-RISK],PENDING_REVIEW,PASS,PASS,"Multiple mandatory requirements. Written notice is absolute (""must""). Delivery method triggers specific requirements. Five mandatory content elements. HIGH-RISK rule 15 for delivery conditionals.",MEDIUM
49,49.102,P_49_102_b,"The CO must simultaneously send the termination notice to the contractor; the contract administration office; and any known assignee, guarantor, or surety.",P_49_102_b_a: CO shall simultaneously distribute notice to contractor; P_49_102_b_b: CO shall simultaneously distribute notice to contract admin office; P_49_102_b_c: CO shall simultaneously distribute notice to known assignee/guarantor/surety,P_49_102_b_a ^ P_49_102_b_b ^ P_49_102_b_c,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Mandatory simultaneous distribution. ""Must"" language. All three recipient categories required.",HIGH
49,49.102,P_49_102_c,The CO may amend a termination notice to: (1) Fix minor mistakes; (2) Add information or instructions; or (3) Rescind if terminated items were completed/shipped before contractor received notice.,P_49_102_c_a: CO may amend notice to fix mistakes; P_49_102_c_b: CO may amend to add information; P_49_102_c_c: CO may rescind if items completed/shipped before receipt,(P_49_102_c_a v P_49_102_c_b v P_49_102_c_c) v ~(P_49_102_c_a v P_49_102_c_b v P_49_102_c_c),None,Addition (Add): Rule 8; Tautology (Taut): Rule 18,PENDING_REVIEW,PASS,PASS,"""May"" = permissive (tautology). Three disjunctive grounds for amendment. Rescission ground requires factual predicate (items completed/shipped before receipt).",MEDIUM
49,49.102,P_49_102_d,"Upon written consent of contractor, CO may reinstate terminated portion in whole or part by amending notice if determined in writing that: (1) circumstances clearly indicate Government still needs items; and (2) reinstatement benefits the Government.",P_49_102_d_a: Contractor written consent required; P_49_102_d_b: Written determination required; P_49_102_d_1: Government still needs terminated items; P_49_102_d_2: Reinstatement benefits the Government,(P_49_102_d_a ^ P_49_102_d_b ^ P_49_102_d_1 ^ P_49_102_d_2) -> (Reinstatement v ~Reinstatement),None,Material Implication (Impl): Rule 15 [HIGH-RISK]; Conjunction (Conj): Rule 7; Tautology (Taut): Rule 18,PENDING_REVIEW,PASS,PASS,"""May"" = permissive even when all conditions met. Four conjunctive prerequisites: written consent, written determination, continued need, and Government benefit. HIGH-RISK rule 15.",MEDIUM
49,49.103,P_49_103,Settlement of terminated cost-reimbursement and fixed-price contracts may be effected by: (1) Negotiated agreement; (2) Determination by TCO; (3) Costing-out under vouchers using SF 1034 for cost-reimbursement (per subpart 49.3); or (4) combination. TCO should negotiate fair/prompt settlement; must settle by determination only when agreement not possible.,"P_49_103_a: Settlement methods are negotiation, determination, voucher costing, or combination; P_49_103_b: TCO should negotiate fair prompt settlement; P_49_103_c: Settlement by determination only when agreement impossible",(P_49_103_a_1 v P_49_103_a_2 v P_49_103_a_3 v P_49_103_a_4) ^ P_49_103_b ^ (~Agreement -> P_49_103_a_2),P_49_301; P_49_303,Addition (Add): Rule 8; Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15 [HIGH-RISK],PENDING_REVIEW,PASS,PASS,"Disjunctive methods with preference hierarchy. ""Should"" for negotiation preference. ""Must"" for determination-only-as-last-resort. HIGH-RISK rule 15.",MEDIUM
49,49.104,P_49_104,"After receiving termination notice, contractor must follow notice and termination clause. For convenience terminations, contractor generally required to: (a) stop work and stop placing subcontracts; (b) terminate related subcontracts; (c) inform TCO of special circumstances; (d) perform continued portion and request equitable adjustment if partial; (e) protect/preserve Government property; (f) notify TCO of legal proceedings; (g) settle subcontractor liabilities; (h) submit settlement proposal; (i) dispose of termination inventory.",P_49_104_a: Stop work on terminated portion; P_49_104_b: Terminate related subcontracts; P_49_104_c: Inform TCO of special circumstances; P_49_104_d: Perform continued portion and submit equitable adjustment request if partial; P_49_104_e: Protect/preserve Government property; P_49_104_f: Notify TCO of legal proceedings; P_49_104_g: Settle subcontractor proposals; P_49_104_h: Submit settlement proposal; P_49_104_i: Dispose of termination inventory as directed,P_49_104_a ^ P_49_104_b ^ P_49_104_c ^ P_49_104_d ^ P_49_104_e ^ P_49_104_f ^ P_49_104_g ^ P_49_104_h ^ P_49_104_i,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Nine conjunctive mandatory duties. All required concurrently after receipt of termination notice. ""Must""/""required"" language throughout.",HIGH
49,49.105,P_49_105,"TCO duties after issuance: (a) must direct contractor actions, review proposals, negotiate settlement, settle by determination if needed; (b) may request specialized assistance; (c) should hold conference with contractor. Conference topics include settlement rules, extent of termination, continuing work, subcontractor termination, inventory management, accounting, proposal forms, financing needs, and timeline.","P_49_105_a: TCO mandatory duties (direct, review, negotiate, determine); P_49_105_b: TCO may request specialist assistance; P_49_105_c: TCO should hold settlement conference with listed topics",P_49_105_a ^ (P_49_105_b v ~P_49_105_b) ^ P_49_105_c,P_49_206_3; P_49_303_2; P_49_601_2; P_49_602_3,Conjunction (Conj): Rule 7; Tautology (Taut): Rule 18,PENDING_REVIEW,PASS,PASS,"""Must"" for core duties (a). ""May"" for specialist requests (b) = tautology. ""Should"" for conference (c) = advisory. Conference topics are extensive (15 items) establishing best practices.",MEDIUM
49,49.105-1,P_49_105_1,"TCO must estimate funds for settlement and within 30 days recommend release of excess funds. CO/TCO should quickly release initial excess. TCO must not recommend releasing under $1,000 unless CO requests. TCO must continuously monitor and promptly release additional excess. If previous releases create shortage, TCO must tell CO immediately; CO must restore within 30 days.","P_49_105_1_a: TCO shall estimate and recommend excess fund release within 30 days; P_49_105_1_b: CO/TCO should quickly release initial excess; P_49_105_1_c: TCO shall not recommend release under $1,000 unless CO requests; P_49_105_1_d: TCO shall continuously monitor funding; P_49_105_1_e: If shortage from prior releases, CO shall restore within 30 days",P_49_105_1_a ^ P_49_105_1_b ^ (~CORequest -> ~Release<$1000) ^ P_49_105_1_d ^ (Shortage -> RestoreWithin30Days),P_49_604,Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15 [HIGH-RISK]; Negation (Neg): Rule 10,PENDING_REVIEW,PASS,PASS,"Multiple time-bound mandatory requirements (30-day windows). $1,000 threshold with CO override. Continuous monitoring duty. HIGH-RISK rule 15.",MEDIUM
49,49.105_2,P_49_105_2,"For terminated construction contracts, the CO must direct cleanup actions to ensure: site cleanup, protection of usable materials, removal of hazards, and any other actions needed for a safe and healthy site.",P_49_105_2_a: CO shall direct site cleanup; P_49_105_2_b: CO shall ensure protection of usable materials; P_49_105_2_c: CO shall ensure hazard removal; P_49_105_2_d: CO shall ensure safe and healthy site,ConstructionTermination -> (P_49_105_2_a ^ P_49_105_2_b ^ P_49_105_2_c ^ P_49_105_2_d),None,Material Implication (Impl): Rule 15 [HIGH-RISK]; Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Conditional on construction contract termination. All four cleanup duties mandatory when triggered. HIGH-RISK rule 15 but straightforward conditional.,HIGH
49,49.106,P_49_106,"If the TCO suspects fraud or other criminal conduct related to the settlement of a terminated contract, the TCO shall discontinue negotiations and report the facts under agency procedures.",P_49_106_a: TCO suspects fraud or criminal conduct; P_49_106_b: TCO shall discontinue negotiations; P_49_106_c: TCO shall report under agency procedures,P_49_106_a -> (P_49_106_b ^ P_49_106_c),None,Material Implication (Impl): Rule 15 [HIGH-RISK]; Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Mandatory response to suspected fraud: both discontinuation AND reporting required. ""Shall"" = mandatory. HIGH-RISK rule 15 but clear conditional.",HIGH
49,49.107,P_49_107,Audit requirements for settlement proposals and subcontract settlements.,P_49_107_a: Prime contractor audit requirements; P_49_107_b: Subcontract settlement audit requirements; P_49_107_c: Contractor audit responsibilities; P_49_107_d: Audit report usage rules,P_49_107_a ^ P_49_107_b ^ P_49_107_c ^ P_49_107_d,P_15,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent aggregating four audit subsections. Cross-reference to Part 15 for cost or pricing data threshold.,HIGH
49,49.107,P_49_107_a,"TCO must send settlement proposals to audit agency when value meets or exceeds certified cost or pricing data threshold in Part 15. TCO may send below-threshold proposals. When referring: include specific relevant information and facts. Audit agency must develop info, make reviews, and submit written comments. For sub-threshold proposals not needing examination, TCO does desk review with written summary.","P_49_107_a_1: TCO shall send proposals at/above threshold to audit; P_49_107_a_2: TCO may send below-threshold proposals; P_49_107_a_3: Referral shall include specific info and facts; P_49_107_a_4: Audit agency shall develop info, review, and submit written comments; P_49_107_a_5: Sub-threshold desk review with written summary",(AtOrAboveThreshold -> AuditReferral) ^ (BelowThreshold -> (AuditReferral v ~AuditReferral)) ^ P_49_107_a_3 ^ P_49_107_a_4 ^ (~AuditReferral ^ BelowThreshold -> DeskReview),P_15,Material Implication (Impl): Rule 15 [HIGH-RISK]; Conjunction (Conj): Rule 7; Tautology (Taut): Rule 18,PENDING_REVIEW,PASS,PASS,"Threshold-based mandatory audit with permissive below-threshold option. ""Must"" for at/above threshold. ""May"" for below threshold = tautology. Multiple HIGH-RISK implications.",MEDIUM
49,49.107,P_49_107_b,TCO must refer subcontract settlements to audit agency when: (1) amount exceeds certified cost or pricing data threshold; or (2) TCO decides accounting review advisable. Audit agency submits written comments. Does not remove prime/higher-tier responsibility for own accounting review.,P_49_107_b_1: Subcontract audit required when exceeds threshold; P_49_107_b_2: Subcontract audit required when TCO decides review advisable; P_49_107_b_3: Audit does not remove contractor accounting responsibility,(ExceedsThreshold v TCODecidesAdvisable) -> AuditReferral ^ P_49_107_b_3,P_15,Material Implication (Impl): Rule 15 [HIGH-RISK]; Addition (Add): Rule 8; Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,Disjunctive trigger for mandatory audit referral. Either threshold OR TCO judgment triggers it. Preservation of contractor responsibility is notable. HIGH-RISK rule 15.,MEDIUM
49,49.107,P_49_107_c,Prime contractors and subcontractors must perform accounting reviews and field audits. Government audit of subcontractor requested when: (i) competitive objection to upper-tier review; (ii) Government auditor already at location or more economical; (iii) consistency/orderly administration needs; (iv) contractor has substantial/controlling financial interest in subcontractor. Audit agency should avoid duplicating contractor reviews. TCO should ask audit agency to periodically examine contractor procedures.,P_49_107_c_1: Contractors shall perform accounting reviews and audits; P_49_107_c_2: Government audit requested under four conditions; P_49_107_c_3: Audit agency should avoid duplication; P_49_107_c_4: TCO should request periodic examination of contractor procedures,P_49_107_c_1 ^ (CompetitiveObjection v GovtAuditorEconomical v ConsistencyNeeded v FinancialInterest -> GovtAudit) ^ P_49_107_c_3 ^ P_49_107_c_4,None,Conjunction (Conj): Rule 7; Material Implication (Impl): Rule 15 [HIGH-RISK]; Addition (Add): Rule 8,PENDING_REVIEW,PASS,PASS,"Mandatory contractor audit duty with four disjunctive triggers for Government audit. ""Should"" for duplication avoidance and periodic exam = advisory. HIGH-RISK rule 15.",MEDIUM
49,49.107,P_49_107_d,Audit reports are advisory only. TCO uses them for negotiation or unilateral determinations. Government personnel must not reveal privileged information that could hurt negotiation positions. TCO may give audit reports to prime contractors and higher-tier subcontractors when appropriate and in Government interest.,P_49_107_d_a: Audit reports are advisory only; P_49_107_d_b: TCO uses reports for negotiation/determination; P_49_107_d_c: Shall not reveal privileged information harmful to negotiation; P_49_107_d_d: TCO may share reports with contractors when appropriate and in Government interest,P_49_107_d_a ^ P_49_107_d_b ^ ~RevealPrivileged ^ (Appropriate ^ GovtInterest -> (ShareReports v ~ShareReports)),None,Conjunction (Conj): Rule 7; Negation (Neg): Rule 10; Material Implication (Impl): Rule 15 [HIGH-RISK]; Tautology (Taut): Rule 18,PENDING_REVIEW,PASS,PASS,Advisory nature of reports is critical. Prohibition on revealing privileged info is mandatory. Report sharing is permissive (tautology). HIGH-RISK rule 15.,MEDIUM
49,49.108,P_49_108,Settlement of subcontract settlement proposals.,P_49_108_1 through P_49_108_7,P_49_108_1 ^ P_49_108_2 ^ P_49_108_3 ^ P_49_108_4 ^ P_49_108_5 ^ P_49_108_6 ^ P_49_108_7,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent for seven subcontract settlement subsections.,HIGH
49,49.108-1,P_49_108_1,"Subcontractors have no direct contract rights against the Government when a prime contract is terminated. Subcontractors may have rights against the prime or intermediate subcontractor. When prime terminated, prime and each subcontractor responsible for promptly settling immediate subcontractors.",P_49_108_1_a: No direct subcontractor rights against Government; P_49_108_1_b: Subcontractors may have rights against prime/intermediate; P_49_108_1_c: Each tier responsible for settling immediate subcontractors promptly,~DirectSubKRightsVsGovt ^ (SubKRightsVsPrime v SubKRightsVsIntermediate) ^ P_49_108_1_c,None,Conjunction (Conj): Rule 7; Negation (Neg): Rule 10; Addition (Add): Rule 8,VALIDATED,PASS,PASS,Critical privity doctrine: no direct Government-subcontractor relationship. Rights flow only through contractual chain.,HIGH
