RFO_Part,Section_Number,Propositional_ID,Natural_Language,Atomic_Propositions,Formal_Logic_Statement,Dependencies,Justification_Rules,Validation_Status,Logical_Check,Real_World_Check,Validation_Notes,Confidence_Level
41,41.103(a)(3),P_41_103_a_3,"The Department of Energy (DOE) is authorized by the Department of Energy Organization Act (42 U.S.C. 7251, et seq.) to acquire utility services. DOE is authorized by the Atomic Energy Act of 1954, as amended (42 U.S.C. 2204), to enter into new contracts or modify existing contracts for electric services for periods not exceeding 25 years for uranium enrichment installations.",P_41_103_a_3_a: DOE is authorized by 42 U.S.C. 7251 et seq. to acquire utility services; P_41_103_a_3_b: DOE is authorized by 42 U.S.C. 2204 to contract for electric services for uranium enrichment installations for periods not exceeding 25 years,P_41_103_a_3 = P_41_103_a_3_a ∧ P_41_103_a_3_b,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Two separate statutory authorities for DOE: general utility services and specific electric services for uranium enrichment with 25-year period limit.,HIGH
41,41.103(b),P_41_103_b,"GSA has delegated its authority to enter into utility service contracts for periods not exceeding ten years to DOD and DOE, and for connection charges only, to the Department of Veteran Affairs. Contracting pursuant to this delegated authority must be consistent with the requirements of this part. Other agencies requiring utility service contracts for periods over one year, but not exceeding ten years, may request a delegation of authority from GSA at utilities@gsa.gov. In keeping with its statutory authority, GSA will, as necessary, conduct reviews of delegated agencies' acquisitions of utility services to ensure compliance with the terms of the delegation and applicable laws and regulations.",P_41_103_b_a: GSA delegated utility contract authority (up to 10 years) to DOD and DOE; P_41_103_b_b: GSA delegated connection charge authority only to VA; P_41_103_b_c: Delegated contracting must be consistent with Part 41 requirements; P_41_103_b_d: Other agencies may request delegation from GSA for contracts over 1 year but not exceeding 10 years; P_41_103_b_e: GSA will conduct reviews of delegated agencies for compliance,P_41_103_b_a ∧ P_41_103_b_b ∧ P_41_103_b_c ∧ (P_41_103_b_d ∨ ∼P_41_103_b_d) ∧ P_41_103_b_e,P_41_103_a,Conjunction (Conj): Rule 7; Tautology (Taut): Rule 18,PENDING_REVIEW,PASS,PASS,"Complex multi-element provision. Delegation to DOD/DOE/VA is mandatory factual. Consistency requirement is mandatory. ""May request"" creates permissive authority (tautology). GSA review authority is declarative. Flagged for review due to mixed mandatory/permissive elements.",MEDIUM
41,41.103(c),P_41_103_c,Requests for delegations of contracting authority from GSA must include a certification from the acquiring agency's Senior Procurement Executive that the agency has met the requirements in 41.103(c)(1) through (c)(3).,P_41_103_c: Delegation requests must include SPE certification of requirements in (c)(1) through (c)(3),P_41_103_c = P_41_103_c_1 ∧ P_41_103_c_2 ∧ P_41_103_c_3,P_41_103_b,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition. All three certification elements are mandatory conjunctive requirements for delegation requests.,HIGH
41,41.103(c)(1),P_41_103_c_1,An established acquisition program.,P_41_103_c_1: Agency has an established acquisition program,P_41_103_c_1 = P_41_103_c_1,None,Atomic proposition (no decomposition needed),VALIDATED,PASS,PASS,Simple certification requirement. Agency must demonstrate an existing acquisition program.,HIGH
41,41.103(c)(2),P_41_103_c_2,Personnel technically qualified to deal with specialized utilities problems.,P_41_103_c_2: Agency has personnel technically qualified for specialized utilities problems,P_41_103_c_2 = P_41_103_c_2,None,Atomic proposition (no decomposition needed),VALIDATED,PASS,PASS,Simple certification requirement. Agency must have qualified personnel.,HIGH
41,41.103(c)(3),P_41_103_c_3,The ability to accomplish its own pre-award contract review.,P_41_103_c_3: Agency has ability to accomplish its own pre-award contract review,P_41_103_c_3 = P_41_103_c_3,None,Atomic proposition (no decomposition needed),VALIDATED,PASS,PASS,Simple certification requirement. Agency must have internal pre-award review capability.,HIGH
41,41.201,P_41_201,Policy for acquisition of utility services.,P_41_201: Policy provisions for utility services acquisition,P_41_201 = P_41_201_a ∧ P_41_201_b ∧ P_41_201_d ∧ P_41_201_e,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Parent proposition for policy section. Note: source text skips paragraph (c), going from (b) to (d).",HIGH
41,41.201(a),P_41_201_a,"Subject to paragraph (d) of this section, it is the policy of the Federal Government that agencies obtain required utility services from sources of supply which are most advantageous to the Government in terms of economy, efficiency, reliability, or service.","P_41_201_a_1: Federal policy requires agencies to obtain utility services from most advantageous sources; P_41_201_a_2: Advantage is measured in terms of economy, efficiency, reliability, or service; P_41_201_a_3: Policy is subject to restrictions in 41.201(d)",(∼P_41_201_d) ⊃ (P_41_201_a_1 ∧ P_41_201_a_2),P_41_201_d,Material Implication (Impl): Rule 15 [HIGH-RISK]; Conjunction (Conj): Rule 7,PENDING_REVIEW,PASS,PASS,"Policy statement with conditional applicability. ""Subject to paragraph (d)"" creates dependency. The four evaluation criteria (economy, efficiency, reliability, service) are disjunctive within the second atomic -- any one can establish advantage. HIGH-RISK for Rule 15.",MEDIUM
41,41.201(b),P_41_201_b,"Except for acquisitions at or below the simplified acquisition threshold, agencies must acquire utility services by a bilateral written contract, which must include the clauses required by 41.501, regardless of whether rates or terms and conditions of service are fixed or adjusted by a regulatory body. Agencies may not use the utility supplier's forms and clauses to avoid the inclusion of provisions and clauses required by 41.501 or by statute.","P_41_201_b_a: For acquisitions above SAT, agencies must acquire utility services by bilateral written contract; P_41_201_b_b: Bilateral written contract must include clauses required by 41.501; P_41_201_b_c: Contract clause requirement applies regardless of whether rates are fixed or adjusted by regulatory body; P_41_201_b_d: Agencies may not use supplier forms to avoid required provisions and clauses",P_41_201_b = P_41_201_b_a ∧ P_41_201_b_b ∧ P_41_201_b_c ∧ ∼P_41_201_b_d,P_41_501,Conjunction (Conj): Rule 7; Negation (Neg): Rule 10,VALIDATED,PASS,PASS,Multi-element mandatory requirement. SAT exception creates implicit conditional for the bilateral contract requirement. Prohibition on using supplier forms to circumvent requirements is a separate mandatory negation. All elements are conjunctive mandates.,HIGH
41,41.201(d),P_41_201_d,Restrictions and exceptions related to DOD Appropriations Act Section 8093 on electricity purchases.,P_41_201_d: DOD Appropriations Act restrictions consist of the general restriction and its exceptions,P_41_201_d = P_41_201_d_1 ∧ P_41_201_d_2 ∧ P_41_201_d_3,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Parent proposition for DOD Appropriations Act restrictions on electricity purchases. Contains the restriction, its exceptions, and additional authorities.",HIGH
41,41.201(d)(1),P_41_201_d_1,"Section 8093 of the Department of Defense Appropriations Act of 1988, Pub. L. 100-202, provides that none of the funds appropriated by that Act or any other Act with respect to any fiscal year by any department, agency, or instrumentality of the United States, may be used for the purchase of electricity by the Government in any manner that is inconsistent with state law governing the providing of electric utility service, including state utility commission rulings and electric utility franchises or service territories established pursuant to state statute, state regulation, or state-approved territorial agreements.",P_41_201_d_1_a: No Federal funds may be used for electricity purchases inconsistent with state law; P_41_201_d_1_b: State law includes state utility commission rulings and electric utility franchises or service territories,∼(P_41_201_d_1_a) ∧ P_41_201_d_1_b,None,Negation (Neg): Rule 10; Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,"Prohibition on inconsistent electricity purchases. Negation captures the ""may not"" restriction. Second atomic defines scope of state law for purposes of the prohibition.",HIGH
41,41.201(d)(2),P_41_201_d_2,The Act does not preclude the exceptions listed in 41.201(d)(2)(i) through (iii).,P_41_201_d_2: Exceptions to Section 8093 restriction,P_41_201_d_2 = P_41_201_d_2_i ∨ P_41_201_d_2_ii ∨ P_41_201_d_2_iii,P_41_201_d_1,Addition (Add): Rule 8,VALIDATED,PASS,PASS,Parent proposition for exceptions. Disjunction because any single exception independently applies.,HIGH
41,41.201(d)(2)(i),P_41_201_d_2_i,The head of a Federal agency from entering into a contract pursuant to 42 U.S.C. 8287 (which pertains to the subject of shared energy savings including cogeneration).,P_41_201_d_2_i: Section 8093 does not preclude agency head contracts under 42 U.S.C. 8287 for shared energy savings,P_41_201_d_2_i = P_41_201_d_2_i,None,Atomic proposition (no decomposition needed),VALIDATED,PASS,PASS,Exception to electricity purchase restriction. Shared energy savings contracts are preserved.,HIGH
41,41.201(d)(2)(ii),P_41_201_d_2_ii,The Secretary of a military department from entering into a contract pursuant to 10 U.S.C. 2922a (which pertains to contracts for energy or fuel for military installations including the provision and operation of energy production facilities).,P_41_201_d_2_ii: Section 8093 does not preclude military department Secretary contracts under 10 U.S.C. 2922a for military installation energy/fuel,P_41_201_d_2_ii = P_41_201_d_2_ii,None,Atomic proposition (no decomposition needed),VALIDATED,PASS,PASS,Exception to electricity purchase restriction. Military energy/fuel contracts are preserved.,HIGH
41,41.201(d)(2)(iii),P_41_201_d_2_iii,The Secretary of a military department from purchasing electricity from any provider when the utility or utilities having applicable state-approved franchise or other service authorizations are found by the Secretary to be unwilling or unable to meet unusual standards for service reliability that are necessary for purposes of national defense.,P_41_201_d_2_iii_a: Franchised utility is found unwilling or unable to meet unusual service reliability standards for national defense; P_41_201_d_2_iii_b: Secretary of military department may purchase electricity from any provider,P_41_201_d_2_iii_a ⊃ (P_41_201_d_2_iii_b ∨ ∼P_41_201_d_2_iii_b),None,Material Implication (Impl): Rule 15 [HIGH-RISK]; Tautology (Taut): Rule 18,PENDING_REVIEW,PASS,PASS,"Conditional permissive authority. The Secretary finding of inability/unwillingness triggers discretionary purchasing authority. ""May"" creates tautology. National defense necessity is the qualifying condition. HIGH-RISK for Rule 15.",MEDIUM
41,41.201(d)(3),P_41_201_d_3,"Additionally, the head of a Federal agency may exercise authorities in 41.201(d)(3)(i) through (iii).",P_41_201_d_3: Additional agency head authorities,P_41_201_d_3 = P_41_201_d_3_i ∨ P_41_201_d_3_ii ∨ P_41_201_d_3_iii,None,Addition (Add): Rule 8,VALIDATED,PASS,PASS,Parent for additional permissive authorities. Disjunction because each authority is independently exercisable.,HIGH
41,41.201(d)(3)(i),P_41_201_d_3_i,"Consistent with applicable state law, enter into contracts for the purchase or transfer of electricity to the agency by a non-utility, including a qualifying facility under the Public Utility Regulatory Policies Act of 1978.",P_41_201_d_3_i_a: Contracts must be consistent with applicable state law; P_41_201_d_3_i_b: Agency head may enter contracts for purchase or transfer of electricity by non-utility,P_41_201_d_3_i_a ⊃ (P_41_201_d_3_i_b ∨ ∼P_41_201_d_3_i_b),None,Material Implication (Impl): Rule 15 [HIGH-RISK]; Tautology (Taut): Rule 18,PENDING_REVIEW,PASS,PASS,"Conditional permissive authority. State law consistency is required condition. ""May"" creates discretion. HIGH-RISK for Rule 15.",MEDIUM
41,41.201(d)(3)(ii),P_41_201_d_3_ii,"Enter into an interagency agreement, pursuant to 41.206 and 17.5, with a Federal power marketing agency or the Tennessee Valley Authority for the transfer of electric power to the agency.",P_41_201_d_3_ii: Agency head may enter interagency agreement with Federal power marketing agency or TVA for electric power transfer pursuant to 41.206 and 17.5,P_41_201_d_3_ii ∨ ∼P_41_201_d_3_ii,P_41_206; P_17_5,Tautology (Taut): Rule 18,PENDING_REVIEW,PASS,PASS,"Permissive authority. ""May"" creates discretionary power. Reference to 41.206 and 17.5 establishes procedural dependency.",MEDIUM
41,41.201(d)(3)(iii),P_41_201_d_3_iii,Enter into a contract with an electric utility under the authority or tariffs of the Federal Energy Regulatory Commission.,P_41_201_d_3_iii: Agency head may enter contract with electric utility under FERC authority or tariffs,P_41_201_d_3_iii ∨ ∼P_41_201_d_3_iii,None,Tautology (Taut): Rule 18,PENDING_REVIEW,PASS,PASS,"Permissive authority under FERC framework. ""May"" creates discretion.",MEDIUM
41,41.201(e),P_41_201_e,"Prior to acquiring electric utility services on a competitive basis, the contracting officer must determine, with the advice of legal counsel, by a market survey or any other appropriate means, e.g. consultation with the state agency responsible for regulating public utilities, that such competition would not be inconsistent with state law governing the provision of electric utility service, including state utility commission rulings and electric utility franchises or service territories established pursuant to state statute, state regulation, or state-approved territorial agreements. Proposals from alternative electric suppliers must provide a representation that service can be provided in a manner consistent with section 8093 of Public Law 100-202.","P_41_201_e_a: Prior to competitive electric acquisition, CO must determine competition is not inconsistent with state law; P_41_201_e_b: Determination must be made with advice of legal counsel; P_41_201_e_c: Determination may be by market survey or other appropriate means; P_41_201_e_d: Proposals from alternative suppliers must include representation of consistency with Section 8093",P_41_201_e = P_41_201_e_a ∧ P_41_201_e_b ∧ P_41_201_e_c ∧ P_41_201_e_d,P_41_201_d,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Multi-element mandatory pre-acquisition requirement. All four elements must be satisfied before competitive electric acquisition proceeds. State law consistency determination is the core requirement.,HIGH
41,41.202,P_41_202,Procedures for acquiring utility services.,P_41_202: Procedural requirements for utility service acquisition,P_41_202 = P_41_202_a ∧ P_41_202_b ∧ P_41_202_c ∧ P_41_202_d ∧ P_41_202_e,None,Conjunction (Conj): Rule 7,VALIDATED,PASS,PASS,Parent proposition for procedures section.,HIGH
41,41.202(a),P_41_202_a,"Agencies must conduct market surveys and perform acquisition planning in order to promote and provide for full and open competition provided that the contracting officer determines that any resultant contract would not be inconsistent with applicable state law governing the provision of electric utility services. If competition for an entire utility service is not available, the market survey may be used to determine the availability of competitive sources for certain portions of the requirement. The scope of the term ""entire utility service"" includes the provision of the utility service capacity, energy, water, sewage, transportation, standby or back-up service, transmission and/or distribution service, quality assurance, system reliability, system operation and maintenance, metering, and billing.","P_41_202_a_1: Agencies must conduct market surveys and acquisition planning for full and open competition; P_41_202_a_2: Competition must not be inconsistent with applicable state law for electric utility services; P_41_202_a_3: If full competition unavailable, market survey may assess competitive sources for portions of requirement; P_41_202_a_4: ""Entire utility service"" includes capacity, energy, water, sewage, transportation, standby, transmission/distribution, quality assurance, reliability, operations/maintenance, metering, and billing",(P_41_202_a_2 ⊃ P_41_202_a_1) ∧ (∼P_41_202_a_1 ⊃ (P_41_202_a_3 ∨ ∼P_41_202_a_3)) ∧ P_41_202_a_4,None,Material Implication (Impl): Rule 15 [HIGH-RISK]; Conjunction (Conj): Rule 7; Tautology (Taut): Rule 18,PENDING_REVIEW,PASS,PASS,"Complex provision with conditional and permissive elements. Market survey is mandatory when state law permits competition. Partial competition is permissive when full competition is unavailable. Definition of ""entire utility service"" is declarative. HIGH-RISK for Rule 15.",MEDIUM
