"RFO_Part","Section_Number","Propositional_ID","Natural_Language","Atomic_Propositions","Formal_Logic_Statement","Dependencies","Justification_Rules","Validation_Status","Logical_Check","Real_World_Check","Validation_Notes","Confidence_Level"
"3","3.103-2(b)(2)(i)","P_3_103_2_b_2_i","The offeror must furnish with its offer a signed explanation about how prices were disclosed;","P_3_103_2_b_2_i: The offeror must furnish with its offer a signed explanation about how prices were disclosed;","P_3_103_2_b_2_i","None","Direct Statement","VALIDATED","PASS","PASS","Mandatory requirement using 'shall'/'must'.","HIGH"
"3","3.103-2(b)(2)(ii)","P_3_103_2_b_2_ii","The chief of the contracting office must review both the changed certificate and explanation;","P_3_103_2_b_2_ii: The chief of the contracting office must review both the changed certificate and explanation;","P_3_103_2_b_2_ii","None","Direct Statement","VALIDATED","PASS","PASS","Mandatory requirement using 'shall'/'must'.","HIGH"
"3","3.103-2(b)(2)(iii)","P_3_103_2_b_2_iii","The chief must determine in writing if the disclosure was made for the purpose or had the effect of limiting competition;","P_3_103_2_b_2_iii: The chief must determine in writing if the disclosure was made for the purpose or had the effect of limiting competition;","P_3_103_2_b_2_iii","None","Material Implication (Impl): Rule 15 [HIGH-RISK]","PENDING_REVIEW","PASS","PASS","Mandatory requirement using 'shall'/'must'. Contains conditional trigger pattern (if/when/where). Uses HIGH-RISK transformation rule. Requires external review.","MEDIUM"
"3","3.103-2(b)(2)(iv)","P_3_103_2_b_2_iv","If the determination finds the disclosure was made for the purpose or had the effect of limiting competition, the bid must be rejected; and","P_3_103_2_b_2_iv: If the determination finds the disclosure was made for the purpose or had the effect of limiting competition, the bid must be rejected; and","P_3_103_2_b_2_iv","None","Material Implication (Impl): Rule 15 [HIGH-RISK]","PENDING_REVIEW","PASS","PASS","Mandatory requirement using 'shall'/'must'. Contains conditional trigger pattern (if/when/where). Uses HIGH-RISK transformation rule. Requires external review.","MEDIUM"
"3","3.103-2(b)(2)(v)","P_3_103_2_b_2_v","If the determination finds no competition issues, the bid may be considered for award.","P_3_103_2_b_2_v: If the determination finds no competition issues, the bid may be considered for award.","(P_3_103_2_b_2_v v ~P_3_103_2_b_2_v)","None","Tautology (Taut): Rule 18","VALIDATED","PASS","PASS","Permissive 'may' creates discretionary authority. Tautology represents unrestricted choice. Contains conditional trigger pattern (if/when/where).","MEDIUM"
"3","3.103-2(b)(2)(v)(3)","P_3_103_2_b_2_v_3","When rejecting offers under paragraphs (b)(1) or (b)(2), or when suspecting false certification, the contracting officer must report the situation to the Attorney General in accordance with 3.303.","P_3_103_2_b_2_v_3: When rejecting offers under paragraphs (b)(1) or (b)(2), or when suspecting false certification, the contracting officer must report the situation to the Attorney General in accordance with 3.303.","P_3_103_2_b_2_v_3","P_3_303","Material Implication (Impl): Rule 15 [HIGH-RISK]","PENDING_REVIEW","PASS","PASS","Mandatory requirement using 'shall'/'must'. Contains conditional trigger pattern (if/when/where). Uses HIGH-RISK transformation rule. Requires external review.","MEDIUM"
"3","3.103-2(b)(2)(v)(4)","P_3_103_2_b_2_v_4","The determination in paragraph (2) does not prevent prosecution of criminal or civil actions involving the transactions to which the certificate relates.","P_3_103_2_b_2_v_4: The determination in paragraph (2) does not prevent prosecution of criminal or civil actions involving the transactions to which the certificate relates.","P_3_103_2_b_2_v_4","None","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy.","HIGH"
"3","3.104","P_3_104","Procurement integrity.","P_3_104: Procurement integrity.","P_3_104","None","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy.","HIGH"
"3","3.104-1","P_3_104_1","Definitions. As used in this section— Agency ethics official means the designated agency ethics official described in 5 CFR 2638.201 or other designated person, including–","P_3_104_1: Definitions. As used in this section— Agency ethics official means the designated agency ethics official described in 5 CFR 2638.201 or other designated person, including–","P_3_104_1","P_3_38.201","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy.","HIGH"
"3","3.104-1(1)","P_3_104_1_1","Deputy ethics officials described in 5 CFR 2638.204 , to whom authority under 3.104-6 has been delegated by the designated agency ethics official; and","P_3_104_1_1: Deputy ethics officials described in 5 CFR 2638.204 , to whom authority under 3.104-6 has been delegated by the designated agency ethics official; and","P_3_104_1_1","P_3_104_6; P_3_38.204","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy.","HIGH"
"3","3.104-1(1)(2)","P_3_104_1_1_2","Alternate designated agency ethics officials described in 5 CFR 2638.202(b) . Compensation means wages, salaries, honoraria, commissions, professional fees, and any other form of payment, provided directly or indirectly for services rendered. Compensation is indirectly provided if it is paid to an entity other than the individual, specifically in exchange for services provided by the individual. Contractor bid or proposal information means any of the following information submitted to a Federal agency as part of or in connection with a bid or proposal to enter into a Federal agency procurement contract, if that information has not been previously made available to the public or disclosed publicly:","P_3_104_1_1_2_a: Alternate designated agency ethics officials described in 5 CFR 2638.202(b) . Compensation means wages, salaries, honoraria, commissions, professional fees; P_3_104_1_1_2_b: any other form of payment, provided directly or indirectly for services rendered. Compensation is indirectly provided if it is paid to an entity other than the individual, specifically in exchange for services provided by the individual. Contractor bid or proposal information means any of the following information submitted to a Federal agency as part of or in connection with a bid or proposal to enter into a Federal agency procurement contract, if that information has not been previously made available to the public or disclosed publicly:","P_3_104_1_1_2_a -> P_3_104_1_1_2_b","P_3_38.202_b","Material Implication (Impl): Rule 15 [HIGH-RISK]","PENDING_REVIEW","PASS","PASS","Declarative statement establishing scope, definition, or policy. Contains conditional trigger pattern (if/when/where). Uses HIGH-RISK transformation rule. Requires external review.","MEDIUM"
"3","3.104-1(1)(2)(1)","P_3_104_1_1_2_1","Cost or pricing data (as defined by 10 U.S.C. 3701(1)  with respect to procurements subject to that section, and 41 U.S.C. 3501(a)(1), with respect to procurements subject to that section.","P_3_104_1_1_2_1_a: Cost or pricing data (as defined by 10 U.S.C. 3701(1)  with respect to procurements subject to that section; P_3_104_1_1_2_1_b: 41 U.S.C. 3501(a)(1), with respect to procurements subject to that section.","P_3_104_1_1_2_1_a -> P_3_104_1_1_2_1_b","None","Material Implication (Impl): Rule 15 [HIGH-RISK]","PENDING_REVIEW","PASS","PASS","Declarative statement establishing scope, definition, or policy. Contains conditional trigger pattern (if/when/where). Uses HIGH-RISK transformation rule. Requires external review.","MEDIUM"
"3","3.104-1(1)(2)(1)(2)","P_3_104_1_1_2_1_2","Indirect costs and direct labor rates.","P_3_104_1_1_2_1_2: Indirect costs and direct labor rates.","P_3_104_1_1_2_1_2","None","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy.","HIGH"
"3","3.104-1(1)(2)(1)(2)(3)","P_3_3_104_1_def_9230","Proprietary information about manufacturing processes, operations, or techniques marked by the contractor in accordance with applicable law or regulation.","P_3_104_1_1_2_1_2_3: Proprietary information about manufacturing processes, operations, or techniques marked by the contractor in accordance with applicable law or regulation.","P_3_104_1_1_2_1_2_3","None","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy. Note: Nested definition item, original ref: 3.104-1(1)(2)(1)(2)(3).","HIGH"
"3","3.104-1(1)(2)(1)(2)(3)(4)","P_3_3_104_1_def_9793","Information marked by the contractor as ""contractor bid or proposal information"" in accordance with applicable law or regulation.","P_3_104_1_1_2_1_2_3_4: Information marked by the contractor as ""contractor bid or proposal information"" in accordance with applicable law or regulation.","P_3_104_1_1_2_1_2_3_4","None","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy. Note: Nested definition item, original ref: 3.104-1(1)(2)(1)(2)(3)(4).","HIGH"
"3","3.104-1(1)(2)(1)(2)(3)(4)(5)","P_3_3_104_1_def_1711","Information marked in accordance with 52.215-1(e). Decision to award a subcontract or modification of subcontract means a decision to designate award to a particular source. Federal agency procurement means the acquisition (by using competitive procedures and awarding a contract) of goods or services (including construction) from non-Federal sources by a Federal agency using appropriated funds. For broad agency announcements and small business innovation research programs, each proposal received by an agency counts as a separate procurement for purposes of 41 U.S.C. chapter 21. In excess of $10,000,000 means–","P_3_104_1_1_2_1_2_3_4_5: Information marked in accordance with 52.215-1(e). Decision to award a subcontract or modification of subcontract means a decision to designate award to a particular source. Federal agency procurement means the acquisition (by using competitive procedures and awarding a contract) of goods or services (including construction) from non-Federal sources by a Federal agency using appropriated funds. For broad agency announcements and small business innovation research programs, each proposal received by an agency counts as a separate procurement for purposes of 41 U.S.C. chapter 21. In excess of $10,000,000 means–","P_3_104_1_1_2_1_2_3_4_5","P_3_.215_1_e","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy. Note: Nested definition item, original ref: 3.104-1(1)(2)(1)(2)(3)(4)(5).","HIGH"
"3","3.104-1(1)(2)(1)(2)(3)(4)(5)(1)","P_3_3_104_1_def_5917","The value, or estimated value, at the time of award, of the contract, including all options;","P_3_104_1_1_2_1_2_3_4_5_1: The value, or estimated value, at the time of award, of the contract, including all options;","P_3_104_1_1_2_1_2_3_4_5_1","None","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy. Note: Nested definition item, original ref: 3.104-1(1)(2)(1)(2)(3)(4)(5)(1).","HIGH"
"3","3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)","P_3_3_104_1_def_1223","The total estimated value at the time of award of all orders under an indefinite-delivery, indefinite-quantity, or requirements contract;","P_3_104_1_1_2_1_2_3_4_5_1_2: The total estimated value at the time of award of all orders under an indefinite-delivery, indefinite-quantity, or requirements contract;","P_3_104_1_1_2_1_2_3_4_5_1_2","None","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy. Note: Nested definition item, original ref: 3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2).","HIGH"
"3","3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)","P_3_3_104_1_def_7152","Any multiple award schedule contract, unless the contracting officer documents a lower estimate;","P_3_104_1_1_2_1_2_3_4_5_1_2_3: Any multiple award schedule contract, unless the contracting officer documents a lower estimate;","P_3_104_1_1_2_1_2_3_4_5_1_2_3","None","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy. Contains negative conditional (unless/except). Note: Nested definition item, original ref: 3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3).","HIGH"
"3","3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)(4)","P_3_3_104_1_def_3633","The value of a delivery order, task order, or an order under a Basic Ordering Agreement;","P_3_104_1_1_2_1_2_3_4_5_1_2_3_4: The value of a delivery order, task order, or an order under a Basic Ordering Agreement;","P_3_104_1_1_2_1_2_3_4_5_1_2_3_4","None","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy. Note: Nested definition item, original ref: 3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)(4).","HIGH"
"3","3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)(4)(5)","P_3_3_104_1_def_9601","The amount paid or to be paid in settlement of a claim; or","P_3_104_1_1_2_1_2_3_4_5_1_2_3_4_5: The amount paid or to be paid in settlement of a claim; or","P_3_104_1_1_2_1_2_3_4_5_1_2_3_4_5","None","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy. Note: Nested definition item, original ref: 3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)(4)(5).","HIGH"
"3","3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)(4)(5)(6)","P_3_3_104_1_def_5397","The estimated monetary value of negotiated overhead or other rates when applied to the Government portion of the applicable allocation base. Official means–","P_3_104_1_1_2_1_2_3_4_5_1_2_3_4_5_6: The estimated monetary value of negotiated overhead or other rates when applied to the Government portion of the applicable allocation base. Official means–","P_3_104_1_1_2_1_2_3_4_5_1_2_3_4_5_6","None","Material Implication (Impl): Rule 15 [HIGH-RISK]","PENDING_REVIEW","PASS","PASS","Declarative statement establishing scope, definition, or policy. Contains conditional trigger pattern (if/when/where). Uses HIGH-RISK transformation rule. Requires external review. Note: Nested definition item, original ref: 3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)(4)(5)(6).","MEDIUM"
"3","3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)(4)(5)(6)(1)","P_3_3_104_1_def_8741","An officer, as defined in 5 U.S.C.2104  ;","P_3_104_1_1_2_1_2_3_4_5_1_2_3_4_5_6_1: An officer, as defined in 5 U.S.C.2104  ;","P_3_104_1_1_2_1_2_3_4_5_1_2_3_4_5_6_1","None","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy. Note: Nested definition item, original ref: 3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)(4)(5)(6)(1).","HIGH"
"3","3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)(4)(5)(6)(1)(2)","P_3_3_104_1_def_3326","An employee, as defined in 5 U.S.C.2105  ;","P_3_104_1_1_2_1_2_3_4_5_1_2_3_4_5_6_1_2: An employee, as defined in 5 U.S.C.2105  ;","P_3_104_1_1_2_1_2_3_4_5_1_2_3_4_5_6_1_2","None","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy. Note: Nested definition item, original ref: 3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)(4)(5)(6)(1)(2).","HIGH"
"3","3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)(4)(5)(6)(1)(2)(3)","P_3_3_104_1_def_7857","A member of the uniformed services, as defined in 5 U.S.C.2101(3)  ; or","P_3_104_1_1_2_1_2_3_4_5_1_2_3_4_5_6_1_2_3: A member of the uniformed services, as defined in 5 U.S.C.2101(3)  ; or","P_3_104_1_1_2_1_2_3_4_5_1_2_3_4_5_6_1_2_3","None","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy. Note: Nested definition item, original ref: 3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)(4)(5)(6)(1)(2)(3).","HIGH"
"3","3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)(4)(5)(6)(1)(2)(3)(4)","P_3_3_104_1_def_3851","A special Government employee, as defined in 18 U.S.C.202. Participating personally and substantially in a Federal agency procurement means–","P_3_104_1_1_2_1_2_3_4_5_1_2_3_4_5_6_1_2_3_4: A special Government employee, as defined in 18 U.S.C.202. Participating personally and substantially in a Federal agency procurement means–","P_3_104_1_1_2_1_2_3_4_5_1_2_3_4_5_6_1_2_3_4","None","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy. Note: Nested definition item, original ref: 3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)(4)(5)(6)(1)(2)(3)(4).","HIGH"
"3","3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)(4)(5)(6)(1)(2)(3)(4)(1)","P_3_3_104_1_def_1543","Active and significant involvement of an official in any of the following activities directly related to that procurement:","P_3_104_1_1_2_1_2_3_4_5_1_2_3_4_5_6_1_2_3_4_1: Active and significant involvement of an official in any of the following activities directly related to that procurement:","P_3_104_1_1_2_1_2_3_4_5_1_2_3_4_5_6_1_2_3_4_1","None","Direct Statement","VALIDATED","PASS","PASS","Declarative statement establishing scope, definition, or policy. Note: Nested definition item, original ref: 3.104-1(1)(2)(1)(2)(3)(4)(5)(1)(2)(3)(4)(5)(6)(1)(2)(3)(4)(1).","HIGH"
